06:52:14.578 [main] DEBUG	appLog: Program start
06:52:16.710 [main] DEBUG	o.h.p.e.AbstractEntityPersister:  Insert 0: insert into Courses (description, duration, name, price, price_per_hour, students_count, teacher_id, type, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?)
06:52:16.710 [main] DEBUG	o.h.p.e.AbstractEntityPersister:  Update 0: update Courses set description=?, duration=?, name=?, price=?, price_per_hour=?, students_count=?, teacher_id=?, type=? where id=?
06:52:16.710 [main] DEBUG	o.h.p.e.AbstractEntityPersister:  Delete 0: delete from Courses where id=?
06:52:16.710 [main] DEBUG	o.h.p.e.AbstractEntityPersister:  Identity insert: insert into Courses (description, duration, name, price, price_per_hour, students_count, teacher_id, type) values (?, ?, ?, ?, ?, ?, ?, ?)
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy:  Starting root entity : entities.Course
06:52:16.710 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@25be445f]
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: Pushing fetch source to stack : org.hibernate.loader.plan.build.internal.returns.EntityReturnImpl@5d1b1c2a
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: .. Registering AssociationKey : AssociationKey(table=Courses, columns={id}) -> org.hibernate.loader.plan.build.internal.returns.EntityReturnImpl@5d1b1c2a
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting entity identifier : entities.Course
06:52:16.710 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : description
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=description, type=string [non-identifier])
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=description, type=string [non-identifier])
06:52:16.710 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : duration
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=duration, type=integer [non-identifier])
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=duration, type=integer [non-identifier])
06:52:16.710 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : name
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=name, type=string [non-identifier])
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=name, type=string [non-identifier])
06:52:16.710 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : price
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=price, type=integer [non-identifier])
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=price, type=integer [non-identifier])
06:52:16.710 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : pricePerHour
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=pricePerHour, type=float [non-identifier])
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=pricePerHour, type=float [non-identifier])
06:52:16.710 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : purchases
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=purchases, type=java.util.Collection(entities.Course.purchases) [non-identifier,association])
06:52:16.710 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6397248c]
06:52:16.710 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@25f61c2c]
06:52:16.710 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:2>-id -> org.hibernate.loader.plan.build.internal.spaces.CompositeQuerySpaceImpl@72bd2871]
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=purchases, type=java.util.Collection(entities.Course.purchases) [non-identifier,association])
06:52:16.710 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : students
06:52:16.710 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=students, type=java.util.Collection(entities.Course.students) [non-identifier,association])
06:52:16.710 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@77429040]
06:52:16.711 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2d2b6960]
06:52:16.711 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=students, type=java.util.Collection(entities.Course.students) [non-identifier,association])
06:52:16.711 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : studentsCount
06:52:16.711 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=studentsCount, type=integer [non-identifier])
06:52:16.711 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=studentsCount, type=integer [non-identifier])
06:52:16.711 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : subscriptions
06:52:16.711 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=subscriptions, type=java.util.Collection(entities.Course.subscriptions) [non-identifier,association])
06:52:16.711 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@38291795]
06:52:16.711 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:6> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@234c5e41]
06:52:16.711 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:6>-id -> org.hibernate.loader.plan.build.internal.spaces.CompositeQuerySpaceImpl@40ef0af8]
06:52:16.711 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=subscriptions, type=java.util.Collection(entities.Course.subscriptions) [non-identifier,association])
06:52:16.711 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : teacher
06:52:16.711 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=teacher, type=entities.Teacher [non-identifier,association])
06:52:16.711 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:7> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@36790bec]
06:52:16.711 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=teacher, type=entities.Teacher [non-identifier,association])
06:52:16.711 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : type
06:52:16.711 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=type, type=org.hibernate.type.EnumType [non-identifier])
06:52:16.711 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=type, type=org.hibernate.type.EnumType [non-identifier])
06:52:16.711 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : _entities_Purchase_purchaseListKey_course
06:52:16.711 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=_entities_Purchase_purchaseListKey_course, type=component[name] [non-identifier,composition])
06:52:16.711 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:8> -> org.hibernate.loader.plan.build.internal.spaces.CompositeQuerySpaceImpl@66383c29]
06:52:16.711 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: Pushing fetch source to stack : org.hibernate.loader.plan.build.internal.returns.CompositeAttributeFetchImpl@7f7c420c
06:52:16.711 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >>>> Starting composite : _entities_Purchase_purchaseListKey_course
06:52:16.712 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : _entities_Purchase_purchaseListKey_course.name
06:52:16.712 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >>>> Starting attribute Attribute(name=name, type=string [non-identifier])
06:52:16.712 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: <<<< Finishing up attribute : Attribute(name=name, type=string [non-identifier])
06:52:16.712 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: <<<< Finishing composite : _entities_Purchase_purchaseListKey_course
06:52:16.712 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: Popped fetch owner from stack : org.hibernate.loader.plan.build.internal.returns.CompositeAttributeFetchImpl@7f7c420c
06:52:16.712 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=_entities_Purchase_purchaseListKey_course, type=component[name] [non-identifier,composition])
06:52:16.712 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: Popped fetch owner from stack : org.hibernate.loader.plan.build.internal.returns.EntityReturnImpl@5d1b1c2a
06:52:16.712 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy:  Finished root entity : entities.Course
06:52:16.712 [main] DEBUG	o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy: Building LoadPlan...
06:52:16.712 [main] DEBUG	o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor: processing queryspace <gen:0>
06:52:16.712 [main] DEBUG	o.h.l.p.b.s.LoadPlanTreePrinter: LoadPlan(entity=entities.Course)
    - Returns
       - EntityReturnImpl(entity=entities.Course, querySpaceUid=<gen:0>, path=entities.Course)
          - CollectionAttributeFetchImpl(collection=entities.Course.purchases, querySpaceUid=<gen:1>, path=entities.Course.purchases)
             - (collection element) CollectionFetchableElementEntityGraph(entity=entities.Purchase, querySpaceUid=<gen:2>, path=entities.Course.purchases.<elements>)
          - CollectionAttributeFetchImpl(collection=entities.Course.students, querySpaceUid=<gen:3>, path=entities.Course.students)
             - (collection element) CollectionFetchableElementEntityGraph(entity=entities.Student, querySpaceUid=<gen:4>, path=entities.Course.students.<elements>)
          - CollectionAttributeFetchImpl(collection=entities.Course.subscriptions, querySpaceUid=<gen:5>, path=entities.Course.subscriptions)
             - (collection element) CollectionFetchableElementEntityGraph(entity=entities.Subscription, querySpaceUid=<gen:6>, path=entities.Course.subscriptions.<elements>)
          - EntityAttributeFetchImpl(entity=entities.Teacher, querySpaceUid=<gen:7>, path=entities.Course.teacher)
          - CompositeAttributeFetchImpl(composite=entities.Course, querySpaceUid=<gen:8>, path=entities.Course._entities_Purchase_purchaseListKey_course)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=entities.Course)
          - SQL table alias mapping - course0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}
          - JOIN (JoinDefinedByMetadata(_entities_Purchase_purchaseListKey_course)) : <gen:0> -> <gen:8>
             - CompositeQuerySpaceImpl(uid=<gen:8>)
                - SQL table alias mapping - course0_

06:52:16.712 [main] DEBUG	o.h.l.e.p.EntityLoader: Static select for entity entities.Course [NONE]: select course0_.id as id1_0_0_, course0_.description as descript2_0_0_, course0_.duration as duration3_0_0_, course0_.name as name4_0_0_, course0_.price as price5_0_0_, course0_.price_per_hour as price_pe6_0_0_, course0_.students_count as students7_0_0_, course0_.teacher_id as teacher_9_0_0_, course0_.type as type8_0_0_ from Courses course0_ where course0_.id=?
06:52:16.712 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy:  Starting root entity : entities.Course
06:52:16.712 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5d152bcd]
06:52:16.712 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: Pushing fetch source to stack : org.hibernate.loader.plan.build.internal.returns.EntityReturnImpl@43cb5f38
06:52:16.712 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: .. Registering AssociationKey : AssociationKey(table=Courses, columns={id}) -> org.hibernate.loader.plan.build.internal.returns.EntityReturnImpl@43cb5f38
06:52:16.712 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting entity identifier : entities.Course
06:52:16.712 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : description
06:52:16.712 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=description, type=string [non-identifier])
06:52:16.713 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=description, type=string [non-identifier])
06:52:16.713 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : duration
06:52:16.713 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=duration, type=integer [non-identifier])
06:52:16.713 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=duration, type=integer [non-identifier])
06:52:16.713 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : name
06:52:16.713 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=name, type=string [non-identifier])
06:52:16.713 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=name, type=string [non-identifier])
06:52:16.713 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : price
06:52:16.713 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=price, type=integer [non-identifier])
06:52:16.713 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=price, type=integer [non-identifier])
06:52:16.713 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : pricePerHour
06:52:16.713 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=pricePerHour, type=float [non-identifier])
06:52:16.713 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=pricePerHour, type=float [non-identifier])
06:52:16.713 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : purchases
06:52:16.713 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=purchases, type=java.util.Collection(entities.Course.purchases) [non-identifier,association])
06:52:16.713 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6435fa1c]
06:52:16.713 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7944b8b4]
06:52:16.713 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:2>-id -> org.hibernate.loader.plan.build.internal.spaces.CompositeQuerySpaceImpl@d7bbf12]
06:52:16.713 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=purchases, type=java.util.Collection(entities.Course.purchases) [non-identifier,association])
06:52:16.713 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : students
